TripCode,SampleDepth_m,Station,Longitude,Latitude,SampleDateLocal,Year,Month,Day,Time_24hr,SampleDateUTC,Biomass_mgm3,Secchi_m,IMOSsampleCode,Silicate_umolL,Phosphate_umolL,Ammonium_umolL,Nitrate_umolL,Nitrite_umolL,Oxygen_umolL,DIC_umolkg,TAlkalinity_umolkg,Salinity_PSU,Prochlorococcus_cellsml,Synecochoccus_cellsml,Picoeukaryotes_cellsml,CPHL_C3,MG_DVP,CPHL_C2,CPHL_C1,CPHL_C1C2,CPHLIDE_A,PHIDE_A,PERID,PYROPHIDE_A,BUT_FUCO,FUCO,NEO,KETO_HEX_FUCO,PRAS,VIOLA,HEX_FUCO,ASTA,DIADCHR,DIADINO,DINO,ANTH,ALLO,MYXO,DIATO,ZEA,LUT,CANTHA,GYRO,DV_CPHL_B,CPHL_B,DV_CPHL_B_AND_CPHL_B,DV_CPHL_A,CPHL_A,DV_CPHL_A_AND_CPHL_A,ECHIN,PHYTIN_B,PHYTIN_A,LYCO,BETA_EPI_CAR,BETA_BETA_CAR,ALPHA_BETA_CAR,PYROPHYTIN_A,TSS_mgL,InorganicFraction_mgL,OrganicFraction_mgL,CTDDensity_kgm3,CTDTemperature,CTDConductivity_sm,CTDSalinity,CTDChlF_mgm3,CTDTurbidity_ntu
ROT20160621,WC,Rottnest Island,115.41667,-32,2016-06-21T09:26:00Z,2016,6,21,09:26:00,2016-06-21T01:26:00Z,26.46737,13,NRSROT20160621_WC,,,,,,,,,,8501.045,13442.62,4706.98,0.027,0,0.04,0,,0.048,0,0.006,0,0.016,0.072,0.006,0,0.016,0.004,0.039,0.002,0,0.011,0,0,0.01,0,0,0.014,0,0,0,0,0.063,0.063,0,0.345,0.345,0,0,0,0,,,0.011,0,0.55,0.35,0.2,,,,,,
ROT20160722,WC,Rottnest Island,115.41667,-32,2016-07-22T13:20:00Z,2016,7,22,13:20:00,2016-07-22T05:20:00Z,20.89571,23.5,NRSROT20160722_WC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROT20161004,WC,Rottnest Island,115.41667,-32,2016-10-04T10:38:00Z,2016,10,4,10:38:00,2016-10-04T02:38:00Z,19.42617,16,NRSROT20161004_WC,,,,,,,,,,5181.3,18540.37,9982.155,0.027,0,0.046,0,,0.009,0,0.003,0,0.016,0.058,0.005,0,0.012,0.003,0.047,0,0,0.019,0,0.004,0.007,0,0.006,0.022,0,0,0,0,0.047,0.047,0.011,0.287,0.298,0,0,0,0,,,0.011,0,0.7,0.3,0.4,,,,,,
ROT20161024,WC,Rottnest Island,115.41667,-32,2016-10-24T09:35:00Z,2016,10,24,09:35:00,2016-10-24T01:35:00Z,7.74846,17.5,NRSROT20161024_WC,,,,,,,,,,1083,20315,16108.5,0.017,0,0.018,0,,0.024,0,0.005,0,0.015,0.02,0.006,0,0.013,0.004,0.03,0,0,0.013,0,0.004,0.004,0,0.002,0.02,0,0,0,0,0.035,0.035,0.01,0.165,0.175,0,0,0,0,,,0.01,0,0.55,0.15,0.35,,,,,,
ROT20161114,WC,Rottnest Island,115.41667,-32,2016-11-14T09:45:00Z,2016,11,14,09:45:00,2016-11-14T01:45:00Z,13.05294,17.5,NRSROT20161114_WC,,,,,,,,,,645.5,12081.5,8861,0.025,0,0.04,0,,0,0,0.007,0,0.022,0.035,0.005,0,0.011,0.006,0.056,0.003,0,0.022,0,0,0.006,0,0.002,0.019,0,0,0,0,0.046,0.046,0.009,0.235,0.244,0,0,0,0,,,0.01,0,0.5,0.15,0.35,,,,,,
ROT20161214,WC,Rottnest Island,115.41667,-32,2016-12-14T09:35:00Z,2016,12,14,09:35:00,2016-12-14T01:35:00Z,9.66122,26,NRSROT20161214_WC,,,,,,,,,,1345.5,15066,7427.5,0.028,0,0.029,0,,0,0,0,0,0.03,0.024,0.004,0,0.01,0.003,0.048,0,,0.017,0,0,0.003,0,0.003,0.022,0,0,0,0,0.036,0.036,0.019,0.192,0.211,0,0,0,,,,0.009,0,0.35,0.05,0.35,,,,,,
ROT20170120,WC,Rottnest Island,115.41667,-32,2017-01-20T10:20:00Z,2017,1,20,10:20:00,2017-01-20T02:20:00Z,10.83527,20,NRSROT20170120_WC,,,,,,,,,,4728,11637.5,6317,0.029,0,0.034,0,,0,0,0.005,0,0.042,0.023,0.002,0,0.005,0.001,0.073,0,,0.024,0,0,0.002,0,0.003,0.02,0,0,0,0,0.027,0.027,0.02,0.222,0.242,0,0,0,,,,0.009,0,0.35,0.05,0.3,,,,,,
ROT20170303,WC,Rottnest Island,115.41667,-32,2017-03-03T10:30:00Z,2017,3,3,10:30:00,2017-03-03T02:30:00Z,14.10283,15.5,NRSROT20170303_WC,,,,,,,,,,1106,13723,22520.5,0.057,0,0.054,0,,0.012,0,0,0,0.035,0.06,0.014,0,0.031,0.013,0.099,0.004,,0.032,0,0.005,0.003,0,0.004,0.025,0,0,0,0,0.106,0.106,0.017,0.434,0.451,0,0,0,,,,0.015,0,0.6,0.25,0.35,,,,,,
ROT20170331,WC,Rottnest Island,115.41667,-32,2017-03-31T10:24:00Z,2017,3,31,10:24:00,2017-03-31T02:24:00Z,9.1237,16,NRSROT20170331_WC,,,,,,,,,,958,15576,4887,0.062,0,0.062,0,,0.082,0,0,0,0.029,0.127,0.003,0,0.008,0.002,0.056,0,,0.023,0,0,0.003,0,0,0.012,0,0,0,0,0.024,0.024,0.006,0.28,0.286,0,0,0,,,,0.009,0,0.35,0.05,0.3,,,,,,
ROT20170407,WC,Rottnest Island,115.41667,-32,2017-04-07T09:28:00Z,2017,4,7,09:28:00,2017-04-07T01:28:00Z,46.35719,16,NRSROT20170407_WC,,,,,,,,,,1239,25128.5,5830.5,0.06,0,0.053,0,,0.019,0,0,0,0.027,0.1,0.004,0,0.01,0.003,0.066,0.008,,0.029,0,0,0.006,0,0,0.022,0,0,0,0,0.025,0.025,0.011,0.349,0.36,0,0,0,,,,0.012,0,0.5,0.05,0.4,,,,,,
ROT20170428,WC,Rottnest Island,115.41667,-32,2017-04-28T09:52:00Z,2017,4,28,09:52:00,2017-04-28T01:52:00Z,4.29859,20,NRSROT20170428_WC,,,,,,,,,,776.5,33557,7094,0.028,0,0.032,0,,0.005,0,0,0,0.034,0.026,0.004,0,0.012,0.003,0.067,0,,0.019,0,0,0.007,0,0,0.026,0,0,0,0,0.041,0.041,0.013,0.276,0.289,0,0,0,,,,0.012,0,0.4,0.05,0.4,,,,,,
ROT20170523,WC,Rottnest Island,115.41667,-32,2017-05-23T09:53:00Z,2017,5,23,09:53:00,2017-05-23T01:53:00Z,10.49893,13,NRSROT20170523_WC,,,,,,,,,,818.5,19175,9686,0.075,0,0.087,0,,0.101,0,0,0,0.04,0.156,0.008,0,0.018,0.004,0.088,0.005,,0.022,0,0,0.009,0,0,0.026,0.004,0,0,0,0.061,0.061,0.017,0.468,0.485,0,0,0,,,,0.02,0,0.5,0.15,0.4,,,,,,
ROT20170626,WC,Rottnest Island,115.41667,-32,2017-06-26T09:46:00Z,2017,6,26,09:46:00,2017-06-26T01:46:00Z,13.58731,16,NRSROT20170626_WC,,,,,,,,,,399.5,29009,14043.5,0.074,0,0.088,0,,0.028,0,0,0,0.051,0.103,0.015,0,0.033,0.007,0.113,0.004,,0.02,0,0,0.021,0,0,0.03,0.006,0,0,0,0.117,0.117,0.01,0.671,0.681,0,0,0,,,,0.021,0,0.5,0.2,0.3,,,,,,
ROT20170802,WC,Rottnest Island,115.41667,-32,2017-08-02T09:33:00Z,2017,8,2,09:33:00,2017-08-02T01:33:00Z,22.00375,14,NRSROT20170802_WC,,,,,,,,,,2713.5,16776,7741.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.35,0.95,,,,,,
YON20090909,WC,Yongala,147.61842,-19.30847,2009-09-09T10:40:00Z,2009,9,9,10:40:00,2009-09-09T00:40:00Z,17.25995,9.5,NRSYON20090909_WC,,,,,,,,,,149100,26486.25,924,0.014,0,0.017,0,,0,0,0,0,0.008,0.043,0,0,0,0.002,0.026,0,0,0.017,0,0,0,0,0,0.048,0,0,0,0,0,0,0.028,0.169,0.197,0,0,0,0,,,0.016,0,8.45,1.7,0.8,,,,,,
YON20091123,WC,Yongala,147.61842,-19.30847,2009-11-23T11:45:00Z,2009,11,23,11:45:00,2009-11-23T01:45:00Z,24.45499,14,NRSYON20091123_WC,,,,,,,,,,84257.25,105887.25,2341.5,0,0,0.014,0,,0,0,0,0,0.008,0.024,0,0,0,0.004,0.035,0,0,0.02,0,0,0,0,0,0.257,0,0,0,0,0,0,0.073,0.377,0.45,0,0,0,0,,,0.056,0,4.7,3.25,1.55,,,,,,
YON20091215,WC,Yongala,147.61842,-19.30847,2009-12-15T11:25:00Z,2009,12,15,11:25:00,2009-12-15T01:25:00Z,20.24188,11,NRSYON20091215_WC,,,,,,,,,,143949.75,60301.5,981.75,0,0,0.006,0,,0,0,0,0,0.008,0.014,0,0,0,0,0.018,0,0,0.006,0,0,0,0,0,0.116,0,0,0,0,0,0,0.08,0.11,0.19,0,0,0,0,,,0.021,0,1.45,1.05,0.4,,,,,,
YON20100119,WC,Yongala,147.61842,-19.30847,2010-01-19T10:45:00Z,2010,1,19,10:45:00,2010-01-19T00:45:00Z,43.76873,14,NRSYON20100119_WC,,,,,,,,,,128625,47087.25,855.75,0,0,0.007,0,,0,0,0,0,0.006,0.011,0,0,0,0,0.018,0,0,0.007,0,0,0,0,0,0.124,0,0,0,0,0,0,0.089,0.132,0.221,0,0,0,0,,,0.024,0,1.6,1.3,0.3,,,,,,
YON20100224,WC,Yongala,147.61842,-19.30847,2010-02-24T10:58:00Z,2010,2,24,10:58:00,2010-02-24T00:58:00Z,35.6488,16,NRSYON20100224_WC,,,,,,,,,,35122.5,115500,1317.75,0.005,0,0,0.009,,0,0,0,0,0.005,0.014,0,0,0,0,0.015,0,0,0.006,0,0,0,0,0,0.056,0,0,0,0,0.008,0.008,0.007,0.117,0.124,0,0,0,0,,,0.007,0,1.3,1,0.25,,,,,,
YON20100413,WC,Yongala,147.61842,-19.30847,2010-04-13T14:14:00Z,2010,4,13,14:14:00,2010-04-13T04:14:00Z,27.09363,13,NRSYON20100413_WC,,,,,,,,,,20186.25,95308.5,1391.25,0.022,0,0.022,0,,0,0,0,0,0.017,0.027,0.002,0,0,0,0.065,0,0,0.011,0,0,0,0,0,0.08,0,0,0,0,0.015,0.015,0.006,0.275,0.281,0,0,0,0,,,0.025,0,1.45,1.2,0.25,,,,,,
YON20100521,WC,Yongala,147.61842,-19.30847,2010-05-21T12:56:00Z,2010,5,21,12:56:00,2010-05-21T02:56:00Z,31.58203,11,NRSYON20100521_WC,,,,,,,,,,6639.5,112819,1809.5,0.024,0,0,0.005,,0.143,0,0,0,0.012,0.089,0,0,0,0,0.046,0,0,0.017,0,0,0,0,0,0.057,0,0,0,0,0.012,0.012,0,0.314,0.314,0,0,0,0,,,0.018,0,2,1.75,0.3,,,,,,
YON20100729,WC,Yongala,147.61842,-19.30847,2010-07-29T11:22:00Z,2010,7,29,11:22:00,2010-07-29T01:22:00Z,8.24234,20,NRSYON20100729_WC,,,,,,,,,,93623.25,40556.25,1260,0,0,0,0.007,,0,0,0,0,0.006,0.012,0,0,0,0.002,0.014,0,0,0.005,0,0,0,0,0,0.082,0,0,0,0,0.012,0.012,0.052,0.099,0.151,0,0,0,0,,,0.015,0,1.35,1.05,0.3,,,,,,
YON20100817,WC,Yongala,147.61842,-19.30847,2010-08-17T10:15:00Z,2010,8,17,10:15:00,2010-08-17T00:15:00Z,7.41266,17,NRSYON20100817_WC,,,,,,,,,,103435.5,32970,897.75,0,0,0,0.005,,0,0,0,0,0.008,0.01,0,0,0,0,0.021,0,0,0.006,0,0,0,0,0.005,0.119,0,0,0,0.005,0.009,0.014,0.075,0.102,0.177,0,0,0,0,,,0.02,0,1.3,1.05,0.25,,,,,,
YON20100909,WC,Yongala,147.61842,-19.30847,2010-09-09T11:00:00Z,2010,9,9,11:00:00,2010-09-09T01:00:00Z,9.42564,13,NRSYON20100909_WC,,,,,,,,,,119700,53235,1407,0,0,0,0.009,,0,0,0,0,0.01,0.013,0,0,0,0.002,0.02,0,0,0.007,0,0,0,0,0,0.116,0,0,0,0.011,0,0.011,0.069,0.103,0.172,0,0,0,0,,,0.018,0,0.95,0.65,0.3,,,,,,
YON20101101,WC,Yongala,147.61842,-19.30847,2010-11-01T11:45:00Z,2010,11,1,11:45:00,2010-11-01T01:45:00Z,8.55516,15,NRSYON20101101_WC,,,,,,,,,,80540.25,34251,856,0,0,0.006,0,,0,0,0,0,0.009,0.012,0,0,0,0,0.02,0.007,0,0.008,0,0,0,0,0,0.086,0,0,0,0.011,0,0.011,0.052,0.087,0.139,0,0,0,0,,,0.014,0,1.1,0.95,0.15,,,,,,
YON20101208,WC,Yongala,147.61842,-19.30847,2010-12-08T10:45:00Z,2010,12,8,10:45:00,2010-12-08T00:45:00Z,9.08561,17.5,NRSYON20101208_WC,,,,,,,,,,138075,33285,1039.5,0.009,0,0.016,0,,0.009,0,0,0,0.007,0.019,0,0,0,0,0.021,0,0,0.006,0,0,0,0,0,0.081,0,0,0,0.007,0.009,0.016,0.064,0.123,0.187,0,0,0,0,,,0.018,0,4.65,3.9,0.8,,,,,,
YON20110118,WC,Yongala,147.61842,-19.30847,2011-01-18T11:30:00Z,2011,1,18,11:30:00,2011-01-18T01:30:00Z,28.60337,15,NRSYON20110118_WC,,,,,,,,,,38755.5,73594.5,1800.75,0.026,0,0.042,0,,0.162,0,0.009,0,0.011,0.074,0,0,0.005,0.002,0.044,0,0,0.016,0,0,0,0,0,0.077,0,0,0,0.005,0.015,0.02,0.014,0.189,0.203,0,0,0,0,,,0.02,0,1.7,1.35,0.35,,,,,,
YON20110217,WC,Yongala,147.61842,-19.30847,2011-02-17T11:30:00Z,2011,2,17,11:30:00,2011-02-17T01:30:00Z,25.29236,10,NRSYON20110217_WC,,,,,,,,,,17461.5,205800,1575,0.013,0,0.02,0,,0.02,0,0,0,0.007,0.055,0,0,0,0,0.025,0.005,0,0.009,0,0.003,0.003,0,0,0.188,0,0,0,0,0.014,0.014,0.016,0.605,0.621,0,0,0,0,,,0.066,0,2.15,1.7,0.45,,,,,,
YON20110323,WC,Yongala,147.61842,-19.30847,2011-03-23T10:49:00Z,2011,3,23,10:49:00,2011-03-23T00:49:00Z,19.34093,5.5,NRSYON20110323_WC,,,,,,,,,,27893.25,225351,5969.25,0.069,0,0.066,0,,0.026,0,0.015,0,0.021,0.133,0.009,0,0.023,0.006,0.093,0.008,0,0.026,0,0,0.018,0,0,0.107,0,0,0,0,0.096,0.096,0.012,0.675,0.687,0,0,0,0,,,0.045,0,1.9,1.55,0.4,,,,,,
YON20110414,WC,Yongala,147.61842,-19.30847,2011-04-14T11:27:00Z,2011,4,14,11:27:00,2011-04-14T01:27:00Z,25.74711,16,NRSYON20110414_WC,,,,,,,,,,6063.75,124950,2740.5,0.039,0,0.044,0,,0.027,0,0,0,0.008,0.131,0.004,0,0.012,0.002,0.04,0,0,0.016,0,0,0.003,0,0,0.07,0,0,0,0,0.037,0.037,0,0.399,0.399,0,0,0,0,,,0.024,0,1.25,0.85,0.4,,,,,,
YON20110527,WC,Yongala,147.61842,-19.30847,2011-05-27T10:50:00Z,2011,5,27,10:50:00,2011-05-27T00:50:00Z,14.4581,13,NRSYON20110527_WC,,,,,,,,,,6226.5,104149.5,2189.25,0.015,0,0.016,0,,0.017,0,0,0,0.009,0.028,0.002,0,0.004,0.003,0.03,0,0,0.01,0,0,0,0,0,0.071,0,0,0,0,0.018,0.018,0,0.194,0.194,0,0,0,0,,,0.011,0,1.45,1,0.4,,,,,,
YON20110616,WC,Yongala,147.61842,-19.30847,2011-06-16T11:25:00Z,2011,6,16,11:25:00,2011-06-16T01:25:00Z,16.96072,18,NRSYON20110616_WC,,,,,,,,,,13282.5,55644.75,1674.75,0.012,0,0.013,0.003,,0,0,0,0,0.009,0.015,0,0,0,0.001,0.028,0,0,0.009,0,0,0,0,0,0.048,0,0,0,0,0.008,0.008,0,0.132,0.132,0,0,0,0,,,0.009,0,1.65,1.35,0.25,,,,,,
YON20110720,WC,Yongala,147.61842,-19.30847,2011-07-20T11:37:00Z,2011,7,20,11:37:00,2011-07-20T01:37:00Z,8.37953,18,NRSYON20110720_WC,,,,,,,,,,23446.5,73589.25,1769.5,0.011,0,0.011,0,,0.009,0,0,0,0.013,0.017,0,0,0,0.002,0.024,0,0,0.009,0,0,0,0,0,0.06,0,0,0,0,0.006,0.006,0.01,0.145,0.155,0,0,0,0,,,0.012,0,0.95,0.65,0.4,,,,,,
YON20110908,WC,Yongala,147.61842,-19.30847,2011-09-08T11:00:00Z,2011,9,8,11:00:00,2011-09-08T01:00:00Z,25.53836,13,NRSYON20110908_WC,,,,,,,,,,42320.25,17382.75,4042.5,0.014,0,0.018,0,,0.015,0,0.006,0,0.01,0.023,0.003,0,0.004,0.004,0.038,0,0,0.011,0,0.002,0,0,0,0.103,0,0,0,0,0.023,0.023,0.047,0.325,0.372,0,0,0,0,,,0.032,0,1,0.7,0.3,,,,,,
YON20111027,WC,Yongala,147.61842,-19.30847,2011-10-27T13:44:00Z,2011,10,27,13:44:00,2011-10-27T03:44:00Z,12.66924,21,NRSYON20111027_WC,,,,,,,,,,29893.5,20312.25,456.75,0,0,0.014,0,,0,0,0,0,0.008,0.011,0,0,0,0,0.019,0,0,0.005,0,0,0,0,0,0.068,0,0,0,0,0,0,0.03,0.085,0.115,0,0,0,0,,,0.01,0,1.65,0.9,0.75,,,,,,
YON20111213,WC,Yongala,147.61842,-19.30847,2011-12-13T12:55:00Z,2011,12,13,12:55:00,2011-12-13T02:55:00Z,12.17309,5.5,NRSYON20111213_WC,,,,,,,,,,110913.25,22035.75,635.5,0,0,0.016,0,,0.015,0,0,0,0.008,0.017,0,0,0,0.002,0.024,0,0,0.006,0,0,0,0,0,0.133,0,0,0,0,0,0,0.103,0.129,0.232,0,0,0,0,,,0.031,0,1.25,1,0.25,,,,,,
YON20120112,WC,Yongala,147.61842,-19.30847,2012-01-12T11:30:00Z,2012,1,12,11:30:00,2012-01-12T01:30:00Z,17.31435,9.5,NRSYON20120112_WC,,,,,,,,,,91150.5,37254,740,0.007,0,0.013,0,,0.014,0,0,0,0.006,0.019,0,0,0,0.001,0.021,0,0,0.009,0,0,0,0,0,0.147,0,0,0,0.004,0.009,0.013,0.08,0.152,0.232,0,0,0,0,,,0.026,0,1.1,0.75,0.4,,,,,,
YON20120208,WC,Yongala,147.61842,-19.30847,2012-02-08T10:49:00Z,2012,2,8,10:49:00,2012-02-08T00:49:00Z,39.13071,11,NRSYON20120208_WC,,,,,,,,,,54157.5,36685.5,703,0.022,0,0.026,0,,0.018,0,0,0,0.012,0.049,0,0,0,0.001,0.036,0.004,0,0.01,0,0,0,0,0,0.106,0,0,0,0.007,0.022,0.029,0.058,0.28,0.338,0,0,0,0,,,0.032,0,1.15,0.8,0.4,,,,,,
YON20120402,WC,Yongala,147.61842,-19.30847,2012-04-02T10:44:00Z,2012,4,2,10:44:00,2012-04-02T00:44:00Z,28.03212,14,NRSYON20120402_WC,,,,,,,,,,5297.25,148732.5,1921.5,0.024,0,0.025,0,,0.104,0,0,0,0.007,0.07,0.002,0,0.004,0.001,0.028,0,0,0.01,0,0,0,0,0,0.07,0,0,0,0,0.014,0.014,0,0.214,0.214,0,0,0,0,,,0.016,0,1.33333333333333,0.933333333333333,0.4,,,,,,
YON20120424,WC,Yongala,147.61842,-19.30847,2012-04-24T10:50:00Z,2012,4,24,10:50:00,2012-04-24T00:50:00Z,24.04696,17,NRSYON20120424_WC,,,,,,,,,,15188.25,140196,1848,0.009,0,0.009,0,,0.015,0,0,0,0.007,0.013,0,0,0,0,0.02,0,0,0.006,0,0,0,0,0,0.086,0,0,0,0,0,0,0.004,0.182,0.186,0,0,0,0,,,0.016,0,0.933333333333333,0.533333333333333,0.4,,,,,,
YON20120604,WC,Yongala,147.61842,-19.30847,2012-06-04T10:30:00Z,2012,6,4,10:30:00,2012-06-04T00:30:00Z,13.60122,15,NRSYON20120604_WC,,,,,,,,,,5523,120902.25,2793,0.025,0,0.023,0,,0,0,0,0,0.015,0.023,0,0,0,0,0.041,0,0,0.01,0,0,0,0,0,0.06,0,0,0,0,0.017,0.017,0,0.224,0.224,0,0,0,0,,,0.012,0,0.633333333333333,0.3,0.333333333333333,,,,,,
YON20120615,WC,Yongala,147.61842,-19.30847,2012-06-15T10:41:00Z,2012,6,15,10:41:00,2012-06-15T00:41:00Z,25.84232,20,NRSYON20120615_WC,,,,,,,,,,4142.25,93560.25,1197,0.013,0,0.012,0.005,,0,0,0,0,0.008,0.014,0,0,0,0,0.023,0,0,0.007,0,0,0,0,0,0.052,0,0,0,0,0.011,0.011,0,0.179,0.179,0,0,0,0,,,0.012,0,1.06666666666667,0.733333333333333,0.333333333333333,,,,,,
YON20120726,WC,Yongala,147.61842,-19.30847,2012-07-26T11:00:00Z,2012,7,26,11:00:00,2012-07-26T01:00:00Z,19.04171,14,NRSYON20120726_WC,,,,,,,,,,4625.5,43444,1008,0.013,0,0.015,0.005,,0,0,0,0,0.009,0.02,0,0,0,0,0.026,0,0,0.005,0,0,0,0,0,0.036,0,0,0,0,0.013,0.013,0.004,0.192,0.196,0,0,0,0,,,0.012,0,0.733333333333333,0.233333333333333,0.533333333333333,,,,,,
YON20120816,WC,Yongala,147.61842,-19.30847,2012-08-16T00:00:00Z,2012,8,16,00:00:00,2012-08-15T14:00:00Z,4.13477,18,NRSYON20120816_WC,,,,,,,,,,22113,29316,1418,0.016,0,0.012,0.003,,0,0,0,0,0.009,0.01,0,0,0,0,0.017,0,0,0.005,0,0,0,0,0,0.054,0,0,0,0,0.008,0.008,0.019,0.168,0.187,0,0,0,0,,,0.01,0,0.566666666666667,0.366666666666667,0.233333333333333,,,,,,
YON20120918,WC,Yongala,147.61842,-19.30847,2012-09-18T11:00:00Z,2012,9,18,11:00:00,2012-09-18T01:00:00Z,3.06027,21,NRSYON20120918_WC,,,,,,,,,,12728,20816.5,2436.5,0.013,0,0.027,0,,0.011,0,0,0,0.014,0.033,0,0,0,0.002,0.022,0,0,0.016,0,0,0,0,0.003,0.064,0,0,0,0.003,0.011,0.014,0.038,0.157,0.195,0,0,0,0,,,0.015,0,0.8,0.466666666666667,0.4,,,,,,
YON20121129,WC,Yongala,147.61842,-19.30847,2012-11-29T10:40:00Z,2012,11,29,10:40:00,2012-11-29T00:40:00Z,15.39658,16,NRSYON20121129_WC,,,,,,,,,,59724,75600.5,1370.5,0.007,0,0.015,0,,0.007,0,0,0,0.007,0.012,0,0,0,0.002,0.022,0,0,0.011,0,0,0,0,0,0.097,0,0,0,0.005,0.008,0.013,0.052,0.158,0.21,0,0,0,0,,,0.019,0,1.2,0.55,0.65,,,,,,
YON20121219,WC,Yongala,147.61842,-19.30847,2012-12-19T10:20:00Z,2012,12,19,10:20:00,2012-12-19T00:20:00Z,43.52391,18,NRSYON20121219_WC,,,,,,,,,,43407,71085,1034.5,0.015,0,0.023,0,,0.007,0,0.007,0,0.012,0.025,0,0,0,0.002,0.031,0,0,0.012,0,0,0,0,0,0.095,0,0,0,0.005,0.016,0.021,0.051,0.322,0.373,0,0,0,0,,,0.035,0,1.15,0.65,0.45,,,,,,
YON20130131,WC,Yongala,147.61842,-19.30847,2013-01-31T10:15:00Z,2013,1,31,10:15:00,2013-01-31T00:15:00Z,80.53284,15,NRSYON20130131_WC,,,,,,,,,,6657,86772,6132,0.053,0,0.047,0,,0.033,0,0,0,0.01,0.097,0.003,0,0.006,0.002,0.034,0.005,0,0.015,0,0,0,0,0,0.057,0,0,0,0,0.031,0.031,0.007,0.516,0.523,0,0,0,0,,,0.03,0,0.833333333333333,0.233333333333333,0.6,,,,,,
YON20130220,WC,Yongala,147.61842,-19.30847,2013-02-20T10:42:00Z,2013,2,20,10:42:00,2013-02-20T00:42:00Z,11.95547,19,NRSYON20130220_WC,,,,,,,,,,40677,104769,1339,0.009,0,0.013,0,,0.004,0,0,0,0.008,0.011,0,0,0,0.002,0.018,0.002,0,0.009,0,0,0,0,0,0.101,0,0,0,0.005,0.011,0.016,0.052,0.153,0.205,0,0,0,0,,,0.021,0,1.35,0.95,0.4,,,,,,
YON20130416,WC,Yongala,147.61842,-19.30847,2013-04-16T11:35:00Z,2013,4,16,11:35:00,2013-04-16T01:35:00Z,32.22129,11,NRSYON20130416_WC,,,,,,,,,,1816.5,169969,2221,0.028,0,0.028,0,,0.012,0,0,0,0.011,0.042,0.002,0,0.006,0.002,0.04,0.002,0,0.01,0,0,0.004,0,0,0.066,0,0,0,0,0.026,0.026,0,0.329,0.329,0,0,0,0,,,0.024,0,1.85,1.3,0.55,,,,,,
YON20130515,WC,Yongala,147.61842,-19.30847,2013-05-15T10:30:00Z,2013,5,15,10:30:00,2013-05-15T00:30:00Z,26.54958,13,NRSYON20130515_WC,,,,,,,,,,1470.5,199096,1376,0.014,0,0.02,0.004,,0,0,0,0,0.007,0.034,0.002,0,0.004,0.001,0.023,0.003,0,0.006,0,0,0.003,0,0,0.07,0,0,0,0,0.02,0.02,0,0.239,0.239,0,0,0,0,,,0.019,0,2,1.55,0.45,,,,,,
YON20130611,WC,Yongala,147.61842,-19.30847,2013-06-11T13:34:00Z,2013,6,11,13:34:00,2013-06-11T03:34:00Z,37.72979,11,NRSYON20130611_WC,,,,,,,,,,1428.5,88294.5,3843,0.033,0,0.051,0.006,,0,0,0,0,0.03,0.097,0.005,0,0.013,0.003,0.084,0,0,0.017,0,0,0.005,0,0,0.05,0,0,0,0,0.045,0.045,0,0.526,0.526,0,0,0,0,,,0.021,0,2.2,1.7,0.5,,,,,,
YON20130719,WC,Yongala,147.61842,-19.30847,2013-07-19T11:08:00Z,2013,7,19,11:08:00,2013-07-19T01:08:00Z,11.32981,14,NRSYON20130719_WC,,,,,,,,,,2657,87748.5,1638,0.007,0,0.017,0,,0.006,0,0,0,0.01,0.017,0,0,0,0,0.024,0,0,0.009,0,0,0,0,0,0.057,0,0,0,0,0.007,0.007,0,0.187,0.187,0,0,0,0,,,0.011,0,1.7,1.25,0.5,,,,,,
YON20130808,WC,Yongala,147.61842,-19.30847,2013-08-08T10:58:00Z,2013,8,8,10:58:00,2013-08-08T00:58:00Z,9.79288,22,NRSYON20130808_WC,,,,,,,,,,16469.5,74534.5,1664.5,0.009,0,0.012,0,,0.004,0,0,0,0.005,0.01,0,0,0,0.002,0.023,0,0,0.008,0,0,0,0,0,0.077,0,0,0,0,0.007,0.007,0.029,0.234,0.263,0,0,0,0,,,0.024,0,1.1,0.8,0.35,,,,,,
YON20130912,WC,Yongala,147.61842,-19.30847,2013-09-12T11:26:00Z,2013,9,12,11:26:00,2013-09-12T01:26:00Z,50.33812,11,NRSYON20130912_WC,,,,,,,,,,52868,93492,5649,0.033,0,0.071,0,,0.182,0,0.01,0,0.022,0.116,0.003,0,0.004,0.004,0.049,0,0,0.044,0,0.01,0,0,0.007,0.324,0,0,0,0,0.03,0.03,0.042,2.559,2.601,0,0,0,0,,,0.252,0,2.35,1.05,1.35,,,,,,
YON20131015,WC,Yongala,147.61842,-19.30847,2013-10-15T11:40:00Z,2013,10,15,11:40:00,2013-10-15T01:40:00Z,50.56934,14,NRSYON20131015_WC,,,,,,,,,,145614.5,85565,1795.5,0.019,0,0.024,0.005,,0,0,0.005,0,0.009,0.032,0.002,0,0.003,0.003,0.027,0.004,0,0.01,0,0,0,0,0,0.102,0,0,0,0.015,0.016,0.031,0.103,0.207,0.31,0,0,0,0,,,0.032,0,1.7,1.15,0.55,,,,,,
