SAMPLE,TAXON_NAME,TAXON_GROUP,GENUS,SPECIES,SPCODE,CELL_L,BIOVOLUME_UM3L
114,Diploneis spp.,Pennate diatom,Diploneis,spp.,149018,22,609594.12
114,Eucampia spp. >100 µm cell length,Centric diatom,Eucampia,spp.,149130,151,19212393.65
114,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,65769,38741106.13
114,Flagellate <10 µm round,Flagellate,(null),(null),146222,173077,11327853.59
114,Guinardia striata,Centric diatom,Guinardia,striata,149113,43,3647385.99
114,Gymnodinioid dinoflagellate,Dinoflagellate,(null),(null),109392,43,13508.84
114,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,22,2280794.34
114,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,87,370260.93
114,Licmophora spp. < 150 µm,Pennate diatom,Licmophora,spp.,149342,22,268023.21
114,Mesodinium rubrum,Ciliate,Mesodinium,rubrum,232069,22,466526.12
114,Navicula cf. 100-120 µm length,Pennate diatom,(null),(null),149031,43,591250
114,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,109528,22,77754.35
114,Phaeocystis spp. (colony),Flagellate,Phaeocystis,spp.,115088,260,29405.28
114,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,22,132000
114,Prasinophytes,Flagellate,(null),(null),17329,2596,679630.64
114,Proboscia alata,Centric diatom,Proboscia,alata,149168,22,1460053.95
114,Protoperidinium pellucidum,Dinoflagellate,Protoperidinium,pellucidum,110245,22,841290.57
114,Prymnesiophytes,Flagellate,(null),(null),115057,6923,3624871.26
114,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,281,56200
114,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,22,2432847.3
114,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,65,2940528.24
114,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,22,103672.47
114,Thalassionema spp. > 100 µm length,Pennate diatom,Thalassionema,spp.,149092,151,4756500
114,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,840627,87,1822122.2
114,Tripos muelleri type,Dinoflagellate,Tripos (Tripoceratium),muelleri type,494057,22,1428376.25
114,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,1731,522056.86
115,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,47,289403.27
115,Bellerochea spp.,Centric diatom,Bellerochea,spp.,149305,47,2855250
115,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,24,997140.67
115,Chaetoceros danicus,Centric diatom,Chaetoceros (Phaeoceros),danicus,149120,118,389243
115,Chaetoceros messanense,Centric diatom,Chaetoceros (Hyalochaete),messanense,418509,47,73827.37
115,Chaetoceros peruvianus < 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,178185,118,2224245.72
115,Chrysophyceae,Flagellate,(null),(null),146230,118,92676.91
115,Corethron pennatum,Centric diatom,Corethron,pennatum,341496,24,703716.16
115,Coscinodiscus radiatus,Centric diatom,Coscinodiscus,radiatus,149158,24,4071500.64
115,Coscinodiscus spp.,Centric diatom,Coscinodiscus,spp.,148917,24,16286002.56
115,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,14179,11136151.15
115,Cyanobacteria cluster,Cyanobacteria,(null),(null),146537,95,397934.73
115,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,95,19000
115,Diploneis spp.,Pennate diatom,Diploneis,spp.,149018,118,3269641.21
115,Eutreptiella spp.,Flagellate,Eutreptiella,spp.,17657,284,2291868.44
115,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,66169,38976725.38
115,Flagellate <10 µm round,Flagellate,(null),(null),146222,224502,14693609.13
115,Guinardia striata,Centric diatom,Guinardia,striata,149113,165,13995783.45
115,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,71,7360745.37
115,Helicotheca spp.,Centric diatom,Helicotheca,spp.,157438,354,33780731.87
115,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,189,66798.06
115,Lithodesmium spp.,Centric diatom,Lithodesmium,spp.,149321,24,24000000
115,Mesodinium rubrum,Ciliate,Mesodinium,rubrum,232069,24,508937.58
115,Navicula cf. 40-60 µm length,Pennate diatom,(null),(null),149031,118,243375
115,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,165,990000
115,Prasinophytes,Flagellate,(null),(null),17329,10634,2783972.34
115,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,24,49134.47
115,Prymnesiophytes,Flagellate,(null),(null),115057,17724,9280256.86
115,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,425,85000
115,Pseudosolenia spp. ~30 µm cell width,Centric diatom,Pseudosolenia,spp.,163342,47,16611157.13
115,Rhabdonema spp.,Pennate diatom,Rhabdonema,spp.,157072,24,3960000
115,Rhizosolenia pungens,Centric diatom,Rhizosolenia,pungens,149117,47,16611157.13
115,Rhizosolenia robusta,Centric diatom,Rhizosolenia,robusta,149311,47,346496433.07
115,Thalassionema spp. > 100 µm length,Pennate diatom,Thalassionema,spp.,149092,425,13387500
115,Thalassiosira gravida,Centric diatom,Thalassiosira,gravida,149102,24,301592.64
115,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,148912,24,75398.16
115,Trigonium spp.,Centric diatom,Trigonium,spp.,254445,24,13824000
115,Tripos muelleri type,Dinoflagellate,Tripos (Tripoceratium),muelleri type,494057,24,1558228.64
115,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,8271,2494472.73
116,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,7805,48059415.5
116,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,117,4861060.75
116,Chaetoceros atlanticus,Centric diatom,Chaetoceros (Phaeoceros),atlanticus,149288,351,595456.97
116,Chaetoceros compressus,Centric diatom,Chaetoceros (Hyalochaete),compressus,149129,1756,5516632.04
116,Chaetoceros peruvianus < 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,178185,117,2205396.18
116,Chrysophyceae,Flagellate,(null),(null),146230,59,46338.45
116,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,2341,1838615.55
116,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,1561,312200
116,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,1366,156103302.86
116,Eucampia spp. <100 µm cell length,Centric diatom,Eucampia,spp.,149130,351,620267.68
116,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,81951,48273082.89
116,Flagellate <10 µm round,Flagellate,(null),(null),146222,180293,11800139.29
116,Guinardia striata,Centric diatom,Guinardia,striata,149113,1054,89403368.22
116,Hemiaulus spp.,Centric diatom,Hemiaulus,spp.,163248,1171,16899496.18
116,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,43122,183521742.7
116,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,4683,1655107.42
116,Navicula cf. 40-60 µm length,Pennate diatom,(null),(null),149031,780,1608750
116,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,109528,117,413511.78
116,Phaeocystis spp. (colony),Flagellate,Phaeocystis,spp.,115088,23415,2648171.87
116,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,195,1170000
116,Prasinophytes,Flagellate,(null),(null),17329,3512,919438.67
116,Proboscia alata,Centric diatom,Proboscia,alata,149168,585,38824161.92
116,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,117,239530.53
116,Protoperidinium pellucidum,Dinoflagellate,Protoperidinium,pellucidum,110245,468,17896544.96
116,Prymnesiophytes,Flagellate,(null),(null),115057,48000,25132720
116,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,3707,741400
116,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,2341,702300
116,Pseudosolenia spp. ~60 µm cell width,Centric diatom,Pseudosolenia,spp.,163342,117,132323770.8
116,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,780,35286338.88
116,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,177604,937,536483.83
116,Tripos trichoceros,Dinoflagellate,Tripos (Tripoceratium),trichoceros,842517,117,4750790.94
116,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,1171,353164.98
117,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,240,1477803.94
117,Brachidinium spp.,Dinoflagellate,Brachidinium,spp.,231770,400,18325941.67
117,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,120,4985703.33
117,Chaetoceros didymus,Centric diatom,Chaetoceros (Hyalochaete),didymus,149122,40,65449.79
117,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,100,589048.13
117,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,640,241274.11
117,Chrysophyceae,Flagellate,(null),(null),146230,20,15707.95
117,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,2000,1570795
117,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,140,28000
117,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,260,29712195.27
117,Eucampia spp. <100 µm cell length,Centric diatom,Eucampia,spp.,149130,100,176714.44
117,Eutreptiella spp.,Flagellate,Eutreptiella,spp.,17657,40,322798.37
117,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,20000,11780962.5
117,Flagellate <10 µm round,Flagellate,(null),(null),146222,121333,7941219.57
117,Guinardia delicatula,Centric diatom,Guinardia,delicatula,149112,40,318557.23
117,Guinardia striata,Centric diatom,Guinardia,striata,149113,260,22053961.8
117,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,(null),(null),109392,40,29489.06
117,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,80,8293797.6
117,Gyrodinium spp. 40-60 µm,Dinoflagellate,Gyrodinium,spp.,109476,80,2199113
117,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,300,1276761.81
117,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,360,127234.4
117,Prasinophytes,Flagellate,(null),(null),17329,2000,523598.33
117,Proboscia alata,Centric diatom,Proboscia,alata,149168,40,2654643.55
117,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,20,40945.39
117,Prymnesiophytes,Flagellate,(null),(null),115057,2667,1396436.76
117,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,340,68000
117,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,148912,80,251327.2
117,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,667,201162.29
358,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,701,4316419
358,Bellerochea spp.,Centric diatom,Bellerochea,spp.,149305,27,1640250
358,Cerataulina spp. ~150 µm length,Centric diatom,Cerataulina,spp.,149236,81,11689660.04
358,Chaetoceros atlanticus,Centric diatom,Chaetoceros (Phaeoceros),atlanticus,149288,404,685369.27
358,Chaetoceros compressus,Centric diatom,Chaetoceros (Hyalochaete),compressus,149129,189,593760.51
358,Chaetoceros curvisetus,Centric diatom,Chaetoceros (Hyalochaete),curvisetus,149221,216,890640.77
358,Chaetoceros danicus,Centric diatom,Chaetoceros (Phaeoceros),danicus,149120,162,534384.46
358,Chaetoceros lorenzianus,Centric diatom,Chaetoceros (Hyalochaete),lorenzianus,156617,135,2544687.9
358,Chaetoceros messanense,Centric diatom,Chaetoceros (Hyalochaete),messanense,418509,135,212057.33
358,Chaetoceros peruvianus < 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,178185,54,1017875.16
358,Chaetoceros peruvianus > 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,178185,135,8482293
358,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,108,40715.01
358,Chrysophyceae,Flagellate,(null),(null),146230,162,127234.4
358,Cocconeis spp.,Pennate diatom,Cocconeis,spp.,148989,27,62726.56
358,Corethron pennatum,Centric diatom,Corethron,pennatum,341496,81,2375042.04
358,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,4314,3388204.82
358,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,809,161800
358,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,108,12341988.81
358,Dactyliosolen phuketensis,Centric diatom,Dactyliosolen,phuketensis,248064,27,1017875.16
358,Entomoneis spp.,Pennate diatom,Entomoneis,spp.,156598,27,831582.8
358,Eutreptiella spp.,Flagellate,Eutreptiella,spp.,17657,162,1307333.41
358,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,56078,33032640.75
358,Flagellate <10 µm round,Flagellate,(null),(null),146222,204902,13410793.21
358,Fragilariopsis spp.,Pennate diatom,Fragilariopsis,spp.,149313,458,642086.02
358,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,27,5301433.13
358,Guinardia striata,Centric diatom,Guinardia,striata,149113,270,22902191.1
358,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,(null),(null),109392,189,139335.8
358,Gyrodinium spp. 20-40 µm,Dinoflagellate,Gyrodinium,spp.,109476,377,2960948.58
358,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,485,2064098.26
358,Leptocylindrus mediterraneus,Centric diatom,Leptocylindrus,mediterraneus,149230,350,3298669.5
358,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,270,95425.8
358,Membraneis spp.,Pennate diatom,Membraneis,spp.,291406,54,17812815.3
358,Mesodinium rubrum,Ciliate,Mesodinium,rubrum,232069,27,572554.78
358,Navicula cf. 140-160 µm length,Pennate diatom,(null),(null),149031,27,506250
358,Navicula cf. 60-80 µm length,Pennate diatom,(null),(null),149031,324,1814400
358,Navicula septentrionalis,Pennate diatom,Navicula,septentrionalis,549210,54,1272343.95
358,Ornithocercus spp.,Dinoflagellate,Ornithocercus,spp.,109464,54,381703.18
358,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,109528,189,667980.57
358,Phaeocystis spp. (colony),Flagellate,Phaeocystis,spp.,115088,2157,243950.75
358,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,81,486000
358,Prasinophytes,Flagellate,(null),(null),17329,2157,564700.8
358,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,54,110552.55
358,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,81,9728172.2
358,Prymnesiophytes,Flagellate,(null),(null),115057,9706,5082045.42
358,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,971,194200
358,Pseudosolenia spp. ~60 µm cell width,Centric diatom,Pseudosolenia,spp.,163342,108,122145019.2
358,Rhizosolenia bergonii,Centric diatom,Rhizosolenia,bergonii,196811,54,84822930
358,Rhizosolenia pungens,Centric diatom,Rhizosolenia,pungens,149117,135,47712898.13
358,Rhizosolenia robusta,Centric diatom,Rhizosolenia,robusta,149311,27,199051142.4
358,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,81,3664350.58
358,Skeletonema spp.,Centric diatom,Skeletonema,spp.,149073,243,99751.77
358,Stephanopyxis spp.,Centric diatom,Stephanopyxis,spp.,149630,108,83239568.64
358,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,149092,162,81000
358,Thalassionema spp. > 100 µm length,Pennate diatom,Thalassionema,spp.,149092,512,16128000
358,Thalassiothrix spp.,Pennate diatom,Thalassiothrix,spp.,157081,54,486000
358,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,9706,2927258.16
118,Actinocyclus spp.,Centric diatom,Actinocyclus,spp.,148944,23,325154.57
118,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,375,2309068.65
118,Cerataulina spp. ~150 µm length,Centric diatom,Cerataulina,spp.,149236,140,20204350.69
118,Chaetoceros affinis,Centric diatom,Chaetoceros (Hyalochaete),affinis,149241,187,1174954.66
118,Chaetoceros atlanticus,Centric diatom,Chaetoceros (Phaeoceros),atlanticus,149288,304,515723.41
118,Chaetoceros compressus,Centric diatom,Chaetoceros (Hyalochaete),compressus,149129,468,1470264.12
118,Chaetoceros decipiens < 15 µm cell width,Centric diatom,Chaetoceros (Hyalochaete),decipiens,149126,328,1112876.84
118,Chaetoceros didymus,Centric diatom,Chaetoceros (Hyalochaete),didymus,149122,47,76903.51
118,Chaetoceros messanense,Centric diatom,Chaetoceros (Hyalochaete),messanense,418509,140,219911.3
118,Chaetoceros spp.,Centric diatom,Chaetoceros,spp.,148985,351,1240535.35
118,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,148985,187,587477.33
118,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,1241,467845.58
118,Chrysophyceae,Flagellate,(null),(null),146230,351,275674.52
118,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,164,55553678.45
118,Coscinodiscus spp.,Centric diatom,Coscinodiscus,spp.,148917,47,31893421.68
118,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,8193,6434761.72
118,Cyanobacteria cluster,Cyanobacteria,(null),(null),146537,23,96342.09
118,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,749,149800
118,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,187,21369925.06
118,Dactyliosolen phuketensis,Centric diatom,Dactyliosolen,phuketensis,248064,23,867078.84
118,Dinophysis caudata,Dinoflagellate,Dinophysis,caudata,109612,23,934819.37
118,Eutreptiella spp.,Flagellate,Eutreptiella,spp.,17657,140,1129794.3
118,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,105337,62048562.34
118,Flagellate <10 µm round,Flagellate,(null),(null),146222,259831,17005884.82
118,Gonyaulax spp.,Dinoflagellate,Gonyaulax,spp.,109519,23,7181.13
118,Guinardia delicatula,Centric diatom,Guinardia,delicatula,149112,94,748609.48
118,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,117,22972876.88
118,Guinardia striata,Centric diatom,Guinardia,striata,149113,234,19848565.62
118,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,(null),(null),109392,23,16956.21
118,Helicotheca spp.,Centric diatom,Helicotheca,spp.,157438,47,4485012.42
118,Hemiaulus spp.,Centric diatom,Hemiaulus,spp.,163248,94,1356577.83
118,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,538,2289659.51
118,Leptocylindrus mediterraneus,Centric diatom,Leptocylindrus,mediterraneus,149230,234,2205396.18
118,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,47,16611.16
118,Lithodesmium spp.,Centric diatom,Lithodesmium,spp.,149321,9,9000000
118,Navicula cf. 60-80 µm length,Pennate diatom,(null),(null),149031,23,128800
118,Navicula cf. > 350 µm length,Pennate diatom,(null),(null),149031,25,6015625
118,Navicula septentrionalis,Pennate diatom,Navicula,septentrionalis,549210,70,1649334.75
118,Odontella spp. ~50 µm cell length,Centric diatom,Odontella,spp.,148963,56,2968802.55
118,Phaeocystis spp. (colony),Flagellate,Phaeocystis,spp.,115088,936,105859.02
118,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,70,420000
118,Prasinophytes,Flagellate,(null),(null),17329,7022,1838353.75
118,Proboscia alata,Centric diatom,Proboscia,alata,149168,47,3119206.17
118,Proboscia alata ~ 50 µm cell width,Centric diatom,Proboscia,alata,149168,23,22580178.13
118,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,94,192443.33
118,Protoperidinium oceanicum,Dinoflagellate,Protoperidinium,oceanicum,110240,23,32563627.55
118,Protoperidinium pellucidum,Dinoflagellate,Protoperidinium,pellucidum,110245,23,879531.06
118,Prymnesiophytes,Flagellate,(null),(null),115057,12875,6741328.54
